qz,qxy,intensity
0.101695,1.54464,85.645
0.101695,1.55357,85.368
0.101695,1.5625,86.678
0.101695,1.57143,88.244
0.101695,1.58036,90.152
0.101695,1.58929,92.832
0.101695,1.59821,93.213
0.101695,1.60714,93.936
0.101695,1.61607,93.741
0.101695,1.625,92.959
0.101695,1.63393,92.742
0.101695,1.64286,91.362
0.101695,1.65179,90.096
0.101695,1.66071,88.406
0.101695,1.66964,88.428
0.101695,1.67857,84.564
0.101695,1.6875,80.162
0.101695,1.69643,77.885
0.101695,1.70536,76.195
0.101695,1.71429,74.38
0.101695,1.72321,74.027
0.101695,1.73214,72.5
0.101695,1.74107,72.859
0.101695,1.75,68.104
0.101695,1.75893,68.751
0.101695,1.76786,62.996
0.101695,1.77679,62.882
0.101695,1.78571,63.882
0.101695,1.79464,66.121
0.101695,1.80357,70.349
0.101695,1.8125,70.201
0.101695,1.82143,75.945
0.101695,1.83036,82.276
0.101695,1.83929,80.173
0.101695,1.84821,74.315
0.101695,1.85714,67.044
0.101695,1.86607,62.534
0.101695,1.875,57.127
0.101695,1.88393,57.899
0.101695,1.89286,58.899
0.101695,1.90179,58.785
0.101695,1.91071,57.671
0.101695,1.91964,57.671
0.101695,1.92857,57.671
0.101695,1.9375,57.443
0.101695,1.94643,57.742
0.101695,1.95536,58.073
0.101695,1.96429,57.97
0.101695,1.97321,57.4
0.101695,1.98214,57.72
0.101695,1.99107,58.138
0.101695,2,57.389
0.0920097,0,161.738
0.0920097,0.00892857,150.154
0.0920097,0.0178571,150.041
0.0920097,0.0267857,152.069
0.0920097,0.0357143,156.293
0.0920097,0.0446429,162.257
0.0920097,0.0535714,168.52
0.0920097,0.0625,175.381
0.0920097,0.0714286,184.754
0.0920097,0.0803571,195.084
0.0920097,0.0892857,210.201
0.0920097,0.0982143,198.712
0.0920097,0.107143,164.86
0.0920097,0.116071,109.171
0.0920097,0.125,88.393
0.0920097,0.133929,70.434
0.0920097,0.142857,73.947
0.0920097,0.151786,94.186
0.0920097,0.160714,144.669
0.0920097,0.169643,188.733
0.0920097,0.178571,210.473
0.0920097,0.1875,201.488
0.0920097,0.196429,188.924
0.0920097,0.205357,178.306
0.0920097,0.214286,172.004
0.0920097,0.223214,164.034
0.0920097,0.232143,157.788
0.0920097,0.241071,152.738
0.0920097,0.25,150.183
0.0920097,0.258929,149.471
0.0920097,0.267857,151.269
0.0920097,0.276786,155.734
0.0920097,0.285714,160.119
0.0920097,0.294643,156.723
0.0920097,0.303571,152.6
0.0920097,0.3125,150.286
0.0920097,0.321429,151.08
0.0920097,0.330357,161.713
0.0920097,0.339286,180.28
0.0920097,0.348214,208.711
0.0920097,0.357143,179.804
0.0920097,0.366071,157.117
0.0920097,0.375,175.162
0.0920097,0.383929,207.271
0.0920097,0.392857,183.205
0.0920097,0.401786,165.595
0.0920097,0.410714,151.749
0.0920097,0.419643,153.011
0.0920097,0.428571,169.915
0.0920097,0.4375,176.902
0.0920097,0.446429,169.192
0.0920097,0.455357,165.11
0.0920097,0.464286,172.003
0.0920097,0.473214,172.868
0.0920097,0.482143,153.108
0.0920097,0.491071,150.781
0.0920097,0.5,157.048
0.0920097,0.508929,161.375
0.0920097,0.517857,155.293
0.0920097,0.526786,150.91
0.0920097,0.535714,161.177
0.0920097,0.544643,163.175
0.0920097,0.553571,151.284
0.0920097,0.5625,158.956
0.0920097,0.571429,167.356
0.0920097,0.580357,159.674
0.0920097,0.589286,151.205
0.0920097,0.598214,148.976
0.0920097,0.607143,150.036
0.0920097,0.616071,153.375
0.0920097,0.625,167.307
0.0920097,0.633929,172.863
0.0920097,0.642857,153.169
0.0920097,0.651786,127.3
0.0920097,0.660714,110.089
0.0920097,0.669643,99.753
0.0920097,0.678571,94.612
0.0920097,0.6875,89.449
0.0920097,0.696429,86.449
0.0920097,0.705357,85.449
0.0920097,0.714286,85.449
0.0920097,0.723214,85.449
0.0920097,0.732143,84.449
0.0920097,0.741071,84.449
0.0920097,0.75,84.449
0.0920097,0.758929,84.449
0.0920097,0.767857,84.449
0.0920097,0.776786,84.449
0.0920097,0.785714,83.851
0.0920097,0.794643,84.449
0.0920097,0.803571,85.161
0.0920097,0.8125,84.161
0.0920097,0.821429,84.221
0.0920097,0.830357,86.911
0.0920097,0.839286,90.487
0.0920097,0.848214,97.177
0.0920097,0.857143,101.856
0.0920097,0.866071,105.557
0.0920097,0.875,105.546
0.0920097,0.883929,108.133
0.0920097,0.892857,102.557
0.0920097,0.901786,101.166
0.0920097,0.910714,92.889
0.0920097,0.919643,89.911
0.0920097,0.928571,89.21
0.0920097,0.9375,88.221
0.0920097,0.946429,86.933
0.0920097,0.955357,88.933
0.0920097,0.964286,92.509
0.0920097,0.973214,96.878
0.0920097,0.982143,107.535
0.0920097,0.991071,125.056
0.0920097,1,117.377
0.0920097,1.00893,105.41
0.0920097,1.01786,102.144
0.0920097,1.02679,99.155
0.0920097,1.03571,104.856
0.0920097,1.04464,102.144
0.0920097,1.05357,108.834
0.0920097,1.0625,109.41
0.0920097,1.07143,117.502
0.0920097,1.08036,125.768
0.0920097,1.08929,135.621
0.0920097,1.09821,135.012
0.0920097,1.10714,136.289
0.0920097,1.11607,135.289
0.0920097,1.125,136.061
0.0920097,1.13393,134.371
0.0920097,1.14286,128.393
0.0920097,1.15179,127.828
0.0920097,1.16071,122.437
0.0920097,1.16964,118.16
0.0920097,1.17857,115.883
0.0920097,1.1875,110.883
0.0920097,1.19643,112.595
0.0920097,1.20536,108.595
0.0920097,1.21429,112.883
0.0920097,1.22321,109.883
0.0920097,1.23214,117.171
0.0920097,1.24107,117.171
0.0920097,1.25,116.16
0.0920097,1.25893,120.872
0.0920097,1.26786,121.171
0.0920097,1.27679,116.584
0.0920097,1.28571,111.182
0.0920097,1.29464,109.595
0.0920097,1.30357,111.595
0.0920097,1.3125,111.883
0.0920097,1.32143,109.883
0.0920097,1.33036,111.883
0.0920097,1.33929,113.883
0.0920097,1.34821,109.883
0.0920097,1.35714,109.595
0.0920097,1.36607,111.193
0.0920097,1.375,109.193
0.0920097,1.38393,107.193
0.0920097,1.39286,106.905
0.0920097,1.40179,106.144
0.0920097,1.41071,105.144
0.0920097,1.41964,105.144
0.0920097,1.42857,106.144
0.0920097,1.4375,103.144
0.0920097,1.44643,102.856
0.0920097,1.45536,100.568
0.0920097,1.46429,98.807
0.0920097,1.47321,95.302
0.0920097,1.48214,90.352
0.0920097,1.49107,87.004
0.0920097,1.5,83.514
0.0920097,1.50893,106.933
0.0920097,1.51786,94.482
0.0920097,1.52679,81.645
0.0920097,1.53571,83.645
0.0920097,1.54464,85.243
0.0920097,1.55357,84.368
0.0920097,1.5625,85.564
0.0920097,1.57143,87.244
0.0920097,1.58036,90.636
0.0920097,1.58929,93.017
0.0920097,1.59821,94.213
0.0920097,1.60714,93.936
0.0920097,1.61607,93.741
0.0920097,1.625,92.959
0.0920097,1.63393,92.742
0.0920097,1.64286,90.362
0.0920097,1.65179,89.797
0.0920097,1.66071,87.406
0.0920097,1.66964,87.428
0.0920097,1.67857,83.45
0.0920097,1.6875,79.461
0.0920097,1.69643,74.885
0.0920097,1.70536,74.608
0.0920097,1.71429,73.081
0.0920097,1.72321,72.027
0.0920097,1.73214,70.5
0.0920097,1.74107,69.332
0.0920097,1.75,68.876
0.0920097,1.75893,67.751
0.0920097,1.76786,62.882
0.0920097,1.77679,63.654
0.0920097,1.78571,62.882
0.0920097,1.79464,64.121
0.0920097,1.80357,64.762
0.0920097,1.8125,72.614
0.0920097,1.82143,76.831
0.0920097,1.83036,84.162
0.0920097,1.83929,83.276
0.0920097,1.84821,78.016
0.0920097,1.85714,69.044
0.0920097,1.86607,63.833
0.0920097,1.875,58.138
0.0920097,1.88393,57.899
0.0920097,1.89286,58.899
0.0920097,1.90179,58.785
0.0920097,1.91071,57.671
0.0920097,1.91964,57.671
0.0920097,1.92857,57.671
0.0920097,1.9375,57.443
0.0920097,1.94643,57.742
0.0920097,1.95536,58.073
0.0920097,1.96429,57.97
0.0920097,1.97321,57.4
0.0920097,1.98214,57.72
0.0920097,1.99107,58.138
0.0920097,2,57.389
0.0823245,0,247.235
0.0823245,0.00892857,202.358
0.0823245,0.0178571,151.764
0.0823245,0.0267857,154.592
0.0823245,0.0357143,161.702
0.0823245,0.0446429,167.666
0.0823245,0.0535714,174.484
0.0823245,0.0625,184.601
0.0823245,0.0714286,197.458
0.0823245,0.0803571,210.38
0.0823245,0.0892857,190.838
0.0823245,0.0982143,158.835
0.0823245,0.107143,122.035
0.0823245,0.116071,94.363
0.0823245,0.125,85.125
0.0823245,0.133929,70.429
0.0823245,0.142857,70.11
0.0823245,0.151786,92.163
0.0823245,0.160714,105.019
0.0823245,0.169643,145.577
0.0823245,0.178571,179.733
0.0823245,0.1875,207.729
0.0823245,0.196429,203.667
0.0823245,0.205357,189.799
0.0823245,0.214286,178.931
0.0823245,0.223214,169.232
0.0823245,0.232143,163.072
0.0823245,0.241071,157.592
0.0823245,0.25,152.08
0.0823245,0.258929,149.716
0.0823245,0.267857,149.232
0.0823245,0.276786,153.312
0.0823245,0.285714,157.267
0.0823245,0.294643,154.153
0.0823245,0.303571,154.828
0.0823245,0.3125,150.987
0.0823245,0.321429,149.357
0.0823245,0.330357,159.403
0.0823245,0.339286,177.252
0.0823245,0.348214,207.623
0.0823245,0.357143,170.156
0.0823245,0.366071,130.761
0.0823245,0.375,140.893
0.0823245,0.383929,192.837
0.0823245,0.392857,198.333
0.0823245,0.401786,170.331
0.0823245,0.410714,156.147
0.0823245,0.419643,149.985
0.0823245,0.428571,164.721
0.0823245,0.4375,174.674
0.0823245,0.446429,168.121
0.0823245,0.455357,160.256
0.0823245,0.464286,167.665
0.0823245,0.473214,176.305
0.0823245,0.482143,158.747
0.0823245,0.491071,149.525
0.0823245,0.5,154.667
0.0823245,0.508929,160.19
0.0823245,0.517857,157.25
0.0823245,0.526786,149.394
0.0823245,0.535714,155.826
0.0823245,0.544643,161.71
0.0823245,0.553571,150.768
0.0823245,0.5625,157.859
0.0823245,0.571429,168.769
0.0823245,0.580357,159.93
0.0823245,0.589286,151.336
0.0823245,0.598214,149.335
0.0823245,0.607143,150.851
0.0823245,0.616071,151.295
0.0823245,0.625,162.326
0.0823245,0.633929,173.919
0.0823245,0.642857,156.642
0.0823245,0.651786,136.99
0.0823245,0.660714,114.491
0.0823245,0.669643,101.155
0.0823245,0.678571,91.911
0.0823245,0.6875,88.161
0.0823245,0.696429,87.449
0.0823245,0.705357,85.449
0.0823245,0.714286,85.449
0.0823245,0.723214,85.449
0.0823245,0.732143,84.449
0.0823245,0.741071,84.449
0.0823245,0.75,84.449
0.0823245,0.758929,84.449
0.0823245,0.767857,84.449
0.0823245,0.776786,84.449
0.0823245,0.785714,83.851
0.0823245,0.794643,84.449
0.0823245,0.803571,85.161
0.0823245,0.8125,85.047
0.0823245,0.821429,85.221
0.0823245,0.830357,86.911
0.0823245,0.839286,92.601
0.0823245,0.848214,97.476
0.0823245,0.857143,102.155
0.0823245,0.866071,104.144
0.0823245,0.875,105.546
0.0823245,0.883929,107.133
0.0823245,0.892857,107.144
0.0823245,0.901786,99.753
0.0823245,0.910714,95.59
0.0823245,0.919643,90.911
0.0823245,0.928571,88.21
0.0823245,0.9375,88.221
0.0823245,0.946429,86.52
0.0823245,0.955357,87.346
0.0823245,0.964286,91.623
0.0823245,0.973214,94.878
0.0823245,0.982143,114.41
0.0823245,0.991071,137.92
0.0823245,1,126.768
0.0823245,1.00893,108.111
0.0823245,1.01786,104.144
0.0823245,1.02679,99.856
0.0823245,1.03571,102.155
0.0823245,1.04464,106.155
0.0823245,1.05357,110.133
0.0823245,1.0625,113.41
0.0823245,1.07143,117.089
0.0823245,1.08036,120.067
0.0823245,1.08929,135.621
0.0823245,1.09821,131.425
0.0823245,1.10714,137.588
0.0823245,1.11607,134.99
0.0823245,1.125,134.474
0.0823245,1.13393,130.784
0.0823245,1.14286,130.393
0.0823245,1.15179,129.714
0.0823245,1.16071,123.551
0.0823245,1.16964,117.16
0.0823245,1.17857,116.883
0.0823245,1.1875,108.883
0.0823245,1.19643,111.595
0.0823245,1.20536,109.595
0.0823245,1.21429,111.883
0.0823245,1.22321,113.883
0.0823245,1.23214,116.171
0.0823245,1.24107,116.171
0.0823245,1.25,120.171
0.0823245,1.25893,120.872
0.0823245,1.26786,115.47
0.0823245,1.27679,116.182
0.0823245,1.28571,108.595
0.0823245,1.29464,111.894
0.0823245,1.30357,111.595
0.0823245,1.3125,110.883
0.0823245,1.32143,109.883
0.0823245,1.33036,109.883
0.0823245,1.33929,112.182
0.0823245,1.34821,108.595
0.0823245,1.35714,107.595
0.0823245,1.36607,110.193
0.0823245,1.375,108.193
0.0823245,1.38393,107.193
0.0823245,1.39286,107.905
0.0823245,1.40179,105.144
0.0823245,1.41071,102.144
0.0823245,1.41964,103.144
0.0823245,1.42857,104.144
0.0823245,1.4375,103.557
0.0823245,1.44643,101.856
0.0823245,1.45536,101.454
0.0823245,1.46429,97.921
0.0823245,1.47321,92.416
0.0823245,1.48214,90.113
0.0823245,1.49107,89.189
0.0823245,1.5,84.927
0.0823245,1.50893,90.807
0.0823245,1.51786,91.476
0.0823245,1.52679,83.243
0.0823245,1.53571,84.243
0.0823245,1.54464,85.243
0.0823245,1.55357,84.955
0.0823245,1.5625,86.45
0.0823245,1.57143,88.543
0.0823245,1.58036,89.935
0.0823245,1.58929,90.729
0.0823245,1.59821,92.398
0.0823245,1.60714,93.936
0.0823245,1.61607,93.741
0.0823245,1.625,92.959
0.0823245,1.63393,92.742
0.0823245,1.64286,91.063
0.0823245,1.65179,91.096
0.0823245,1.66071,87.406
0.0823245,1.66964,85.428
0.0823245,1.67857,85.151
0.0823245,1.6875,75.874
0.0823245,1.69643,75.586
0.0823245,1.70536,74.309
0.0823245,1.71429,74.081
0.0823245,1.72321,72.027
0.0823245,1.73214,70.5
0.0823245,1.74107,72.446
0.0823245,1.75,63.876
0.0823245,1.75893,62.11
0.0823245,1.76786,63.882
0.0823245,1.77679,58.654
0.0823245,1.78571,62.882
0.0823245,1.79464,64.121
0.0823245,1.80357,62.762
0.0823245,1.8125,72.913
0.0823245,1.82143,79.945
0.0823245,1.83036,83.863
0.0823245,1.83929,81.091
0.0823245,1.84821,76.543
0.0823245,1.85714,71.756
0.0823245,1.86607,66.42
0.0823245,1.875,62.426
0.0823245,1.88393,58.899
0.0823245,1.89286,57.899
0.0823245,1.90179,57.785
0.0823245,1.91071,57.671
0.0823245,1.91964,57.671
0.0823245,1.92857,57.671
0.0823245,1.9375,57.443
0.0823245,1.94643,57.742
0.0823245,1.95536,58.073
0.0823245,1.96429,57.97
0.0823245,1.97321,57.4
0.0823245,1.98214,57.72
0.0823245,1.99107,58.138
0.0823245,2,57.389
0.0726392,0,244.572
0.0726392,0.00892857,201.429
0.0726392,0.0178571,153.743
0.0726392,0.0267857,158.556
0.0726392,0.0357143,166.595
0.0726392,0.0446429,172.847
0.0726392,0.0535714,185.194
0.0726392,0.0625,196.851
0.0726392,0.0714286,208.587
0.0726392,0.0803571,181.134
0.0726392,0.0892857,142.522
0.0726392,0.0982143,110.965
0.0726392,0.107143,103.672
0.0726392,0.116071,74.102
0.0726392,0.125,72.503
0.0726392,0.133929,110.491
0.0726392,0.142857,86.408
0.0726392,0.151786,91.129
0.0726392,0.160714,91.8
0.0726392,0.169643,98.203
0.0726392,0.178571,127.82
0.0726392,0.1875,167.503
0.0726392,0.196429,200.516
0.0726392,0.205357,203.597
0.0726392,0.214286,190.055
0.0726392,0.223214,177.196
0.0726392,0.232143,169.389
0.0726392,0.241071,162.382
0.0726392,0.25,154.82
0.0726392,0.258929,150.987
0.0726392,0.267857,149.677
0.0726392,0.276786,150.791
0.0726392,0.285714,154.187
0.0726392,0.294643,156.17
0.0726392,0.303571,154.768
0.0726392,0.3125,150.503
0.0726392,0.321429,149.406
0.0726392,0.330357,157.816
0.0726392,0.339286,174.033
0.0726392,0.348214,205.16
0.0726392,0.357143,168.167
0.0726392,0.366071,105.791
0.0726392,0.375,105.253
0.0726392,0.383929,165.47
0.0726392,0.392857,205.053
0.0726392,0.401786,178.312
0.0726392,0.410714,158.577
0.0726392,0.419643,150.166
0.0726392,0.428571,158.534
0.0726392,0.4375,174.476
0.0726392,0.446429,170.377
0.0726392,0.455357,161.864
0.0726392,0.464286,166.402
0.0726392,0.473214,173.657
0.0726392,0.482143,165.666
0.0726392,0.491071,149.768
0.0726392,0.5,153.32
0.0726392,0.508929,159.962
0.0726392,0.517857,158.179
0.0726392,0.526786,151.297
0.0726392,0.535714,151.985
0.0726392,0.544643,158.968
0.0726392,0.553571,151.22
0.0726392,0.5625,159.642
0.0726392,0.571429,170.15
0.0726392,0.580357,162.61
0.0726392,0.589286,151.656
0.0726392,0.598214,149.514
0.0726392,0.607143,149.731
0.0726392,0.616071,149.535
0.0726392,0.625,158.471
0.0726392,0.633929,172.601
0.0726392,0.642857,162.082
0.0726392,0.651786,139.256
0.0726392,0.660714,118.883
0.0726392,0.669643,99.802
0.0726392,0.678571,93.715
0.0726392,0.6875,90.09
0.0726392,0.696429,86.552
0.0726392,0.705357,84.933
0.0726392,0.714286,83.862
0.0726392,0.723214,84.449
0.0726392,0.732143,84.449
0.0726392,0.741071,84.449
0.0726392,0.75,84.449
0.0726392,0.758929,84.449
0.0726392,0.767857,84.449
0.0726392,0.776786,84.449
0.0726392,0.785714,84.449
0.0726392,0.794643,84.449
0.0726392,0.803571,83.862
0.0726392,0.8125,84.047
0.0726392,0.821429,84.221
0.0726392,0.830357,87.509
0.0726392,0.839286,90.911
0.0726392,0.848214,97.476
0.0726392,0.857143,104.155
0.0726392,0.866071,106.845
0.0726392,0.875,106.834
0.0726392,0.883929,105.834
0.0726392,0.892857,101.144
0.0726392,0.901786,106.155
0.0726392,0.910714,96.177
0.0726392,0.919643,91.313
0.0726392,0.928571,89.52
0.0726392,0.9375,87.922
0.0726392,0.946429,87.199
0.0726392,0.955357,89.623
0.0726392,0.964286,89.52
0.0726392,0.973214,94.177
0.0726392,0.982143,114.562
0.0726392,0.991071,139.925
0.0726392,1,127.382
0.0726392,1.00893,109.133
0.0726392,1.01786,103.682
0.0726392,1.02679,104.062
0.0726392,1.03571,101.671
0.0726392,1.04464,103.465
0.0726392,1.05357,108.318
0.0726392,1.0625,112.823
0.0726392,1.07143,115.812
0.0726392,1.08036,122.078
0.0726392,1.08929,128.746
0.0726392,1.09821,134.012
0.0726392,1.10714,135.289
0.0726392,1.11607,137.588
0.0726392,1.125,132.773
0.0726392,1.13393,138.083
0.0726392,1.14286,130.393
0.0726392,1.15179,131.127
0.0726392,1.16071,123.437
0.0726392,1.16964,118.16
0.0726392,1.17857,116.459
0.0726392,1.1875,112.171
0.0726392,1.19643,112.883
0.0726392,1.20536,113.883
0.0726392,1.21429,113.883
0.0726392,1.22321,110.883
0.0726392,1.23214,112.883
0.0726392,1.24107,117.883
0.0726392,1.25,113.883
0.0726392,1.25893,114.883
0.0726392,1.26786,113.883
0.0726392,1.27679,108.883
0.0726392,1.28571,108.883
0.0726392,1.29464,108.883
0.0726392,1.30357,109.883
0.0726392,1.3125,110.883
0.0726392,1.32143,109.883
0.0726392,1.33036,110.236
0.0726392,1.33929,110.834
0.0726392,1.34821,107.834
0.0726392,1.35714,108.834
0.0726392,1.36607,106.834
0.0726392,1.375,106.834
0.0726392,1.38393,106.834
0.0726392,1.39286,105.834
0.0726392,1.40179,108.133
0.0726392,1.41071,106.133
0.0726392,1.41964,103.133
0.0726392,1.42857,107.133
0.0726392,1.4375,103.856
0.0726392,1.44643,102.155
0.0726392,1.45536,96.166
0.0726392,1.46429,96.177
0.0726392,1.47321,94.188
0.0726392,1.48214,90.498
0.0726392,1.49107,86.808
0.0726392,1.5,84.161
0.0726392,1.50893,86.862
0.0726392,1.51786,88.449
0.0726392,1.52679,82.851
0.0726392,1.53571,83.645
0.0726392,1.54464,84.368
0.0726392,1.55357,85.966
0.0726392,1.5625,86.988
0.0726392,1.57143,87.668
0.0726392,1.58036,90.348
0.0726392,1.58929,92.142
0.0726392,1.59821,92.925
0.0726392,1.60714,93.708
0.0726392,1.61607,93.741
0.0726392,1.625,92.361
0.0726392,1.63393,92.682
0.0726392,1.64286,93.063
0.0726392,1.65179,89.085
0.0726392,1.66071,86.819
0.0726392,1.66964,85.2
0.0726392,1.67857,84.048
0.0726392,1.6875,77.874
0.0726392,1.69643,75.472
0.0726392,1.70536,74.597
0.0726392,1.71429,72.369
0.0726392,1.72321,74.027
0.0726392,1.73214,72.315
0.0726392,1.74107,70.218
0.0726392,1.75,66.463
0.0726392,1.75893,68.11
0.0726392,1.76786,61.882
0.0726392,1.77679,65.882
0.0726392,1.78571,62.11
0.0726392,1.79464,64.463
0.0726392,1.80357,65.517
0.0726392,1.8125,71.864
0.0726392,1.82143,78.646
0.0726392,1.83036,82.852
0.0726392,1.83929,81.205
0.0726392,1.84821,76.423
0.0726392,1.85714,73.995
0.0726392,1.86607,64.121
0.0726392,1.875,62.475
0.0726392,1.88393,58.899
0.0726392,1.89286,57.899
0.0726392,1.90179,57.899
0.0726392,1.91071,57.785
0.0726392,1.91964,57.671
0.0726392,1.92857,57.671
0.0726392,1.9375,57.671
0.0726392,1.94643,57.742
0.0726392,1.95536,58.073
0.0726392,1.96429,57.97
0.0726392,1.97321,57.4
0.0726392,1.98214,57.72
0.0726392,1.99107,58.138
0.0726392,2,57.389
0.062954,0,157.456
0.062954,0.00892857,152.079
0.062954,0.0178571,159.304
0.062954,0.0267857,164.3
0.062954,0.0357143,172.845
0.062954,0.0446429,179.91
0.062954,0.0535714,198.601
0.062954,0.0625,210.228
0.062954,0.0714286,173.569
0.062954,0.0803571,130.854
0.062954,0.0892857,96.948
0.062954,0.0982143,91.82
0.062954,0.107143,89.341
0.062954,0.116071,58.602
0.062954,0.125,57.787
0.062954,0.133929,56.485
0.062954,0.142857,61.364
0.062954,0.151786,88.861
0.062954,0.160714,88.99
0.062954,0.169643,91.556
0.062954,0.178571,92.997
0.062954,0.1875,113.619
0.062954,0.196429,156.698
0.062954,0.205357,200.043
0.062954,0.214286,204.026
0.062954,0.223214,185.672
0.062954,0.232143,175.168
0.062954,0.241071,166.378
0.062954,0.25,158.745
0.062954,0.258929,152.955
0.062954,0.267857,149.759
0.062954,0.276786,149.759
0.062954,0.285714,151.927
0.062954,0.294643,154.91
0.062954,0.303571,154.323
0.062954,0.3125,150.688
0.062954,0.321429,149.808
0.062954,0.330357,155.663
0.062954,0.339286,172.82
0.062954,0.348214,202.181
0.062954,0.357143,168.683
0.062954,0.366071,95.796
0.062954,0.375,92.328
0.062954,0.383929,131.821
0.062954,0.392857,203.971
0.062954,0.401786,185.917
0.062954,0.410714,162.513
0.062954,0.419643,150.265
0.062954,0.428571,155.775
0.062954,0.4375,172.016
0.062954,0.446429,170.96
0.062954,0.455357,162.006
0.062954,0.464286,162.206
0.062954,0.473214,174.276
0.062954,0.482143,170.322
0.062954,0.491071,152.435
0.062954,0.5,151.2
0.062954,0.508929,158.962
0.062954,0.517857,161.136
0.062954,0.526786,152.613
0.062954,0.535714,149.845
0.062954,0.544643,155.23
0.062954,0.553571,150.65
0.062954,0.5625,161.186
0.062954,0.571429,171.922
0.062954,0.580357,163.681
0.062954,0.589286,152.613
0.062954,0.598214,149.112
0.062954,0.607143,150.101
0.062954,0.616071,150.264
0.062954,0.625,154.57
0.062954,0.633929,171.13
0.062954,0.642857,166.224
0.062954,0.651786,138.071
0.062954,0.660714,117.399
0.062954,0.669643,103.856
0.062954,0.678571,94.128
0.062954,0.6875,90.449
0.062954,0.696429,85.851
0.062954,0.705357,85.933
0.062954,0.714286,83.862
0.062954,0.723214,84.449
0.062954,0.732143,84.449
0.062954,0.741071,84.449
0.062954,0.75,84.449
0.062954,0.758929,84.449
0.062954,0.767857,84.449
0.062954,0.776786,84.449
0.062954,0.785714,84.449
0.062954,0.794643,84.449
0.062954,0.803571,83.862
0.062954,0.8125,84.047
0.062954,0.821429,84.221
0.062954,0.830357,86.922
0.062954,0.839286,89.911
0.062954,0.848214,97.59
0.062954,0.857143,101.856
0.062954,0.866071,106.557
0.062954,0.875,103.133
0.062954,0.883929,109.834
0.062954,0.892857,105.856
0.062954,0.901786,103.166
0.062954,0.910714,93.889
0.062954,0.919643,90.313
0.062954,0.928571,89.52
0.062954,0.9375,87.922
0.062954,0.946429,87.612
0.062954,0.955357,88.509
0.062954,0.964286,89.933
0.062954,0.973214,93.59
0.062954,0.982143,115.078
0.062954,0.991071,150.223
0.062954,1,138.865
0.062954,1.00893,111.997
0.062954,1.01786,105.785
0.062954,1.02679,104.062
0.062954,1.03571,100.97
0.062954,1.04464,101.568
0.062954,1.05357,106.247
0.062954,1.0625,110.111
0.062954,1.07143,116.399
0.062954,1.08036,124.078
0.062954,1.08929,131.746
0.062954,1.09821,135.001
0.062954,1.10714,140.289
0.062954,1.11607,136.289
0.062954,1.125,136.784
0.062954,1.13393,129.393
0.062954,1.14286,127.404
0.062954,1.15179,127.839
0.062954,1.16071,122.149
0.062954,1.16964,121.16
0.062954,1.17857,113.171
0.062954,1.1875,115.883
0.062954,1.19643,113.595
0.062954,1.20536,107.595
0.062954,1.21429,109.595
0.062954,1.22321,110.595
0.062954,1.23214,110.595
0.062954,1.24107,116.595
0.062954,1.25,112.595
0.062954,1.25893,115.595
0.062954,1.26786,113.595
0.062954,1.27679,110.595
0.062954,1.28571,108.595
0.062954,1.29464,108.595
0.062954,1.30357,109.595
0.062954,1.3125,109.595
0.062954,1.32143,110.595
0.062954,1.33036,108.823
0.062954,1.33929,108.823
0.062954,1.34821,107.823
0.062954,1.35714,107.823
0.062954,1.36607,108.823
0.062954,1.375,108.823
0.062954,1.38393,107.823
0.062954,1.39286,106.421
0.062954,1.40179,105.731
0.062954,1.41071,106.144
0.062954,1.41964,101.144
0.062954,1.42857,100.144
0.062954,1.4375,100.856
0.062954,1.44643,101.28
0.062954,1.45536,98.878
0.062954,1.46429,94.59
0.062954,1.47321,93.601
0.062954,1.48214,88.911
0.062954,1.49107,86.922
0.062954,1.5,85.748
0.062954,1.50893,84.161
0.062954,1.51786,84.862
0.062954,1.52679,82.851
0.062954,1.53571,84.346
0.062954,1.54464,84.656
0.062954,1.55357,84.368
0.062954,1.5625,85.091
0.062954,1.57143,87.657
0.062954,1.58036,89.864
0.062954,1.58929,92.131
0.062954,1.59821,91.925
0.062954,1.60714,93.42
0.062954,1.61607,93.741
0.062954,1.625,92.486
0.062954,1.63393,92.394
0.062954,1.64286,91.476
0.062954,1.65179,89.797
0.062954,1.66071,87.118
0.062954,1.66964,85.912
0.062954,1.67857,80.173
0.062954,1.6875,78.586
0.062954,1.69643,76.483
0.062954,1.70536,75.369
0.062954,1.71429,73.027
0.062954,1.72321,72.799
0.062954,1.73214,69.973
0.062954,1.74107,67.104
0.062954,1.75,70.349
0.062954,1.75893,63.11
0.062954,1.76786,59.882
0.062954,1.77679,63.882
0.062954,1.78571,65.882
0.062954,1.79464,67.235
0.062954,1.80357,63.876
0.062954,1.8125,72.212
0.062954,1.82143,78.635
0.062954,1.83036,88.129
0.062954,1.83929,85.781
0.062954,1.84821,80.184
0.062954,1.85714,64.397
0.062954,1.86607,60.697
0.062954,1.875,61.176
0.062954,1.88393,59.899
0.062954,1.89286,56.899
0.062954,1.90179,56.899
0.062954,1.91071,57.785
0.062954,1.91964,57.671
0.062954,1.92857,57.671
0.062954,1.9375,57.671
0.062954,1.94643,57.742
0.062954,1.95536,58.073
0.062954,1.96429,57.97
0.062954,1.97321,57.4
0.062954,1.98214,57.72
0.062954,1.99107,58.138
0.062954,2,57.389
0.0532688,0,159.035
0.0532688,0.00892857,151.435
0.0532688,0.0178571,163.876
